run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
191,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_191.mat,26,1,1,0.872759684826569,0.872759684826569,0.946308612823486,1,1,15,0.770341813564301,0.946308612823486,0.545454561710358,100,56,56
192,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_192.mat,26,1,1,0.840778007071703,0.840778007071703,0.921384215354919,1,1,12,0.728308141231537,0.921384215354919,0.51111114025116,100,55,55
193,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_193.mat,26,1,1,0.880591501228935,0.880619191844183,0.932295501232147,1,1,8,0.791786849498749,0.932295501232147,0.527272701263428,100,61,61
194,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_194.mat,26,0,0,0.848951145408443,0.848951145408443,0.943989634513855,1,1,7,0.750856876373291,0.897711396217346,0.316455692052841,49,51,0
195,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_195.mat,26,1,1,0.882577292280951,0.882577292280951,0.926680088043213,1,1,9,0.783016502857208,0.926680088043213,0.573770463466644,100,43,43
196,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_196.mat,26,0,0,0.82262211129359,0.82262211129359,0.93324875831604,1,1,6,0.708391904830933,0.86247307062149,0.267857134342194,57,27,0
197,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_197.mat,26,1,1,0.86554033055053,0.865587368142879,0.947179853916168,1,1,10,0.718543648719788,0.947179853916168,0.552238821983337,100,60,60
198,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_198.mat,26,0,0,0.847606431234574,0.847606431234574,0.947684645652771,1,1,5,0.758161664009094,0.851807177066803,0.323529422283173,45,35,0
199,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_199.mat,26,1,1,0.887857774401292,0.888969664085026,0.922240376472473,1,1,9,0.779949605464935,0.921230256557465,0.75,84,82,66
200,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_200.mat,26,1,1,0.878467984107079,0.878467984107079,0.942456364631653,1,1,8,0.761218845844269,0.931391060352325,0.661016941070557,86,68,54
