run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
47,FRCSO_N100_DDProblem1_M2_D256_47.mat,26,1,1,0.852189928271697,0.852189928271697,0.94003039598465,1,1,8,0.724085032939911,0.930108428001404,0.476923078298569,92,46,38
48,FRCSO_N100_DDProblem1_M2_D256_48.mat,26,0,0,0.851632699716986,0.851632699716986,0.946915447711945,1,1,7,0.762814939022064,0.844281196594238,0.326086968183517,33,48,0
49,FRCSO_N100_DDProblem1_M2_D256_49.mat,26,0,0,0.828443036568809,0.828443036568809,0.9401496052742,1,1,4,0.713231444358826,0.848365545272827,0.397435903549194,64,36,0
50,FRCSO_N100_DDProblem1_M2_D256_50.mat,26,1,1,0.869402101485209,0.869402101485209,0.943189859390259,1,1,7,0.71574079990387,0.908895134925842,0.451612889766693,54,65,19
51,FRCSO_N100_DDProblem1_M2_D256_51.mat,26,1,1,0.870919834589814,0.870919834589814,0.946499586105347,1,1,12,0.799236595630646,0.919208407402039,0.540000021457672,34,77,11
52,FRCSO_N100_DDProblem1_M2_D256_52.mat,26,1,1,0.854883386648108,0.854883386648108,0.944288969039917,1,1,5,0.749932050704956,0.922044396400452,0.5,54,61,15
53,FRCSO_N100_DDProblem1_M2_D256_53.mat,26,1,1,0.885547149990396,0.885547149990396,0.946025013923645,1,1,9,0.777017116546631,0.942701518535614,0.672727286815643,82,82,64
54,FRCSO_N100_DDProblem1_M2_D256_54.mat,26,0,0,0.846175351520869,0.846175351520869,0.947976887226105,1,1,13,0.751696348190308,0.841374158859253,0.163636356592178,26,49,0
55,FRCSO_N100_DDProblem1_M2_D256_55.mat,26,1,1,0.896998836717799,0.896998836717799,0.947757303714752,1,1,8,0.72446745634079,0.947280466556549,0.672727286815643,86,52,38
56,FRCSO_N100_DDProblem1_M2_D256_56.mat,26,1,1,0.878391281534618,0.878391281534618,0.94726037979126,1,1,9,0.767470002174377,0.929056704044342,0.688524603843689,84,82,66
57,FRCSO_N100_DDProblem1_M2_D256_57.mat,26,0,0,0.855207732571388,0.855207732571388,0.947448909282684,1,1,10,0.740298628807068,0.884566724300385,0.34375,46,36,0
58,FRCSO_N100_DDProblem1_M2_D256_58.mat,26,1,1,0.859106595093452,0.859106595093452,0.937764108181,1,1,6,0.736202776432037,0.91502183675766,0.5,55,70,25
59,FRCSO_N100_DDProblem1_M2_D256_59.mat,26,1,1,0.874647176836539,0.874647176836539,0.942151665687561,1,1,9,0.797101676464081,0.928307712078094,0.476923078298569,52,64,16
60,FRCSO_N100_DDProblem1_M2_D256_60.mat,26,0,0,0.823795722251845,0.823795722251845,0.946774840354919,1,1,5,0.763538658618927,0.82608687877655,0.217948719859123,34,26,0
61,FRCSO_N100_DDProblem1_M2_D256_61.mat,26,0,0,0.855560680118886,0.855560680118886,0.944720208644867,1,1,8,0.778231024742126,0.88781601190567,0.355932205915451,48,52,0
62,FRCSO_N100_DDProblem1_M2_D256_62.mat,26,0,0,0.837141183462867,0.837141183462867,0.948177516460419,1,1,6,0.704406499862671,0.873404741287231,0.205479457974434,50,30,0
63,FRCSO_N100_DDProblem1_M2_D256_63.mat,26,1,1,0.862488121718041,0.862488121718041,0.943960547447205,1,1,5,0.734039664268494,0.927966117858887,0.45762711763382,87,38,25
64,FRCSO_N100_DDProblem1_M2_D256_64.mat,26,1,1,0.844542598978526,0.844542598978526,0.945774018764496,1,1,5,0.728770971298218,0.908945202827454,0.474576264619827,36,80,16
65,FRCSO_N100_DDProblem1_M2_D256_65.mat,26,1,1,0.875004026672569,0.875004026672569,0.947701156139374,1,1,12,0.728801667690277,0.926495671272278,0.46551725268364,67,66,33
66,FRCSO_N100_DDProblem1_M2_D256_66.mat,26,1,1,0.849907050516077,0.849907050516077,0.947930812835693,1,1,9,0.713126122951508,0.944147109985352,0.5,84,41,25
67,FRCSO_N100_DDProblem1_M2_D256_67.mat,26,1,1,0.857066405518708,0.857066405518708,0.938742995262146,1,1,14,0.722457587718964,0.924839198589325,0.575757563114166,68,58,26
68,FRCSO_N100_DDProblem1_M2_D256_68.mat,26,1,1,0.873145021711323,0.873145021711323,0.946507453918457,1,1,7,0.758550405502319,0.908130764961243,0.535211265087128,63,50,13
69,FRCSO_N100_DDProblem1_M2_D256_69.mat,26,0,0,0.208163295022971,0.208163295022971,0.948112845420837,0.222222223877907,1,0,NaN,NaN,0.222222223877907,0,100,0
70,FRCSO_N100_DDProblem1_M2_D256_70.mat,26,1,1,0.861976494171601,0.861976494171601,0.933599352836609,1,1,5,0.759142696857452,0.901297688484192,0.414285719394684,45,60,5
71,FRCSO_N100_DDProblem1_M2_D256_71.mat,26,1,1,0.884758838009365,0.884758838009365,0.945704221725464,1,1,15,0.787329614162445,0.945704221725464,0.523809552192688,100,28,28
72,FRCSO_N100_DDProblem1_M2_D256_72.mat,26,1,1,0.852300421229528,0.852300421229528,0.947528004646301,1,1,7,0.714532017707825,0.914275169372559,0.426229506731033,55,52,7
73,FRCSO_N100_DDProblem1_M2_D256_73.mat,26,1,1,0.862553143137407,0.862553143137407,0.947897493839264,1,1,7,0.736145734786987,0.916978299617767,0.603448271751404,25,87,12
74,FRCSO_N100_DDProblem1_M2_D256_74.mat,26,0,0,0.828711658108663,0.828711658108663,0.947649359703064,1,1,10,0.743871986865997,0.858123242855072,0.112903222441673,50,38,0
75,FRCSO_N100_DDProblem1_M2_D256_75.mat,26,1,1,0.885093777277627,0.885093777277627,0.942764580249786,1,1,7,0.781590938568115,0.930498540401459,0.679245293140411,68,86,54
76,FRCSO_N100_DDProblem1_M2_D256_76.mat,26,0,0,0.829668323733276,0.829668323733276,0.930557131767273,1,1,10,0.738605439662933,0.831404149532318,0.270270258188248,60,40,0
77,FRCSO_N100_DDProblem1_M2_D256_77.mat,26,1,1,0.847984914883416,0.847984914883416,0.946322083473206,1,1,5,0.718691766262054,0.946322083473206,0.486111104488373,100,17,17
